Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;Rating
119-52-0236;A;Yangon;Member;Male;Electronic accessories;7772;4;15544;326424;1/29/2019;16:11:00;Credit card;88
113-14-7229;B;Mandalay;Normal;Male;Food and beverages;7306;7;25571;536991;1/29/2019;19:06:00;Credit card;42
319-38-9982;B;Mandalay;Member;Male;Food and beverages;4655;9;209475;4398975;1/29/2019;15:34:00;Ewallet;64
513-41-4548;C;Naypyitaw;Member;Male;Fashion accessories;3519;10;17595;369495;1/29/2019;19:06:00;Credit card;84
717-58-7183;C;Naypyitaw;Normal;Female;Sports and travel;1439;2;1439;30219;1/29/2019;19:44:00;Credit card;72
418-61-0011;A;Yangon;Normal;Male;Home and lifestyle;2375;4;475;9975;1/30/2019;11:22:00;Cash;52
319-18-7061;A;Yangon;Member;Male;Home and lifestyle;589;8;2356;49476;1/30/2019;11:23:00;Cash;89
319-90-3665;B;Mandalay;Member;Male;Fashion accessories;3262;4;6524;137004;1/30/2019;14:12:00;Cash;9
718-07-8452;A;Yangon;Member;Male;Electronic accessories;6635;1;33175;696675;1/30/2019;10:46:00;Credit card;97
314-64-2006;A;Yangon;Member;Male;Home and lifestyle;2591;6;7773;163233;1/30/2019;10:16:00;Ewallet;87
414-22-8230;A;Yangon;Member;Male;Electronic accessories;3225;4;645;13545;1/30/2019;12:38:00;Ewallet;65
411-95-9805;C;Naypyitaw;Member;Male;Electronic accessories;6594;4;13188;276948;1/30/2019;13:05:00;Credit card;69
115-13-8269;A;Yangon;Normal;Female;Electronic accessories;7506;9;33777;709317;1/30/2019;13:25:00;Ewallet;62
314-33-8584;C;Naypyitaw;Normal;Female;Fashion accessories;1645;4;329;6909;1/30/2019;14:53:00;Ewallet;56
718-89-7974;B;Mandalay;Member;Female;Fashion accessories;383;4;766;16086;1/30/2019;19:22:00;Cash;57
319-82-2676;A;Yangon;Member;Female;Sports and travel;2224;10;1112;23352;1/30/2019;11:00:00;Cash;42
518-87-5606;B;Mandalay;Normal;Male;Sports and travel;5445;1;27225;571725;1/30/2019;19:24:00;Ewallet;79
310-85-2052;A;Yangon;Member;Female;Sports and travel;984;7;3444;72324;1/30/2019;12:43:00;Credit card;87
310-96-0655;C;Naypyitaw;Normal;Male;Home and lifestyle;3547;4;7094;148974;1/30/2019;17:22:00;Credit card;69
116-79-9562;B;Mandalay;Member;Female;Food and beverages;746;10;373;7833;1/30/2019;20:55:00;Cash;95
415-30-9252;A;Yangon;Member;Male;Home and lifestyle;7074;4;14148;297108;1/30/2019;16:05:00;Credit card;44
412-44-6497;A;Yangon;Member;Female;Home and lifestyle;3554;10;1777;37317;1/30/2019;13:34:00;Ewallet;7
316-27-7606;B;Mandalay;Normal;Female;Sports and travel;6743;5;168575;3540075;1/30/2019;18:13:00;Ewallet;63
117-77-7132;C;Naypyitaw;Member;Female;Health and beauty;2112;2;2112;44352;1/31/2019;19:17:00;Cash;97
614-14-2882;A;Yangon;Member;Female;Home and lifestyle;2154;9;9693;203553;1/31/2019;11:44:00;Credit card;88
116-95-3964;A;Yangon;Normal;Female;Home and lifestyle;1203;2;1203;25263;1/31/2019;15:51:00;Cash;51
513-14-4239;B;Mandalay;Normal;Female;Health and beauty;9971;6;29913;628173;1/31/2019;16:52:00;Ewallet;79
217-60-7754;B;Mandalay;Normal;Male;Fashion accessories;4797;7;167895;3525795;1/31/2019;20:52:00;Cash;62
419-27-7781;C;Naypyitaw;Member;Female;Home and lifestyle;2182;10;1091;22911;1/31/2019;17:36:00;Cash;71
518-14-9470;C;Naypyitaw;Normal;Female;Fashion accessories;9542;4;19084;400764;1/31/2019;13:23:00;Ewallet;64
610-71-7306;C;Naypyitaw;Member;Male;Fashion accessories;7099;10;35495;745395;1/31/2019;16:28:00;Cash;57
211-77-8740;A;Yangon;Member;Male;Sports and travel;4402;10;2201;46221;1/31/2019;19:57:00;Credit card;96
110-22-2687;A;Yangon;Normal;Female;Home and lifestyle;6996;8;27984;587664;1/31/2019;17:01:00;Credit card;64
812-82-2749;C;Naypyitaw;Normal;Male;Home and lifestyle;37;1;185;3885;1/31/2019;13:29:00;Credit card;79
315-89-4209;A;Yangon;Normal;Female;Sports and travel;1534;1;767;16107;1/31/2019;11:09:00;Cash;65
619-88-1972;A;Yangon;Member;Male;Health and beauty;9983;6;29949;628929;1/31/2019;15:02:00;Ewallet;85
711-84-8059;A;Yangon;Member;Female;Health and beauty;4767;4;9534;200214;1/31/2019;14:21:00;Cash;91
111-27-8496;B;Mandalay;Normal;Male;Health and beauty;6668;5;1667;35007;1/31/2019;18:01:00;Cash;76
712-13-2115;C;Naypyitaw;Member;Male;Home and lifestyle;7486;1;3743;78603;1/31/2019;14:49:00;Cash;69
818-02-1821;C;Naypyitaw;Normal;Female;Sports and travel;2375;9;106875;2244375;1/31/2019;12:02:00;Cash;95
817-42-0517;B;Mandalay;Normal;Female;Food and beverages;4851;7;169785;3565485;1/31/2019;13:30:00;Credit card;52
311-49-7382;A;Yangon;Member;Female;Home and lifestyle;9488;7;33208;697368;1/31/2019;14:38:00;Cash;42
311-85-2571;B;Mandalay;Member;Male;Electronic accessories;403;10;2015;42315;1/31/2019;17:37:00;Credit card;7
419-82-1237;C;Naypyitaw;Normal;Male;Electronic accessories;2785;7;97475;2046975;1/31/2019;17:20:00;Ewallet;6
119-40-5216;A;Yangon;Member;Female;Electronic accessories;6248;1;3124;65604;1/31/2019;20:29:00;Cash;47
717-02-1313;A;Yangon;Member;Female;Food and beverages;3636;2;3636;76356;1/31/2019;10:00:00;Cash;71
261-05-0490;B;Mandalay;Normal;Male;Health and beauty;1811;10;9055;190155;1/31/2019;11:46:00;Ewallet;59
757-75-6477;C;Naypyitaw;Member;Female;Electronic accessories;5192;5;1298;27258;1/31/2019;13:42:00;Cash;75
774-02-5987;C;Naypyitaw;Normal;Male;Electronic accessories;2884;4;5768;121128;1/31/2019;14:44:00;Cash;64
357-83-9164;A;Yangon;Member;Male;Home and lifestyle;7838;6;23514;493794;1/31/2019;14:16:00;Ewallet;58
729-06-0012;A;Yangon;Member;Male;Home and lifestyle;6001;4;12002;252042;1/31/2019;15:54:00;Cash;45
436-47-6729;C;Naypyitaw;Member;Female;Home and lifestyle;8861;1;44305;930405;2/13/2019;10:21:00;Cash;77
523-10-3877;C;Naypyitaw;Normal;Male;Fashion accessories;9982;2;9982;209622;2/13/2019;18:09:00;Credit card;67
725-06-4124;B;Mandalay;Member;Male;Health and beauty;3901;1;19505;409605;2/13/2019;16:46:00;Credit card;47
459-54-7422;C;Naypyitaw;Normal;Male;Food and beverages;4861;1;24305;510405;2/13/2019;15:31:00;Cash;44
316-90-2219;A;Yangon;Normal;Female;Electronic accessories;5119;4;10238;214998;2/13/2019;17:15:00;Credit card;47
316-90-1219;B;Mandalay;Normal;Female;Electronic accessories;1496;8;5984;125664;2/13/2019;12:29:00;Cash;86
612-20-1945;A;Yangon;Member;Male;Electronic accessories;722;7;2527;53067;2/13/2019;20:14:00;Ewallet;43
312-94-8041;A;Yangon;Normal;Female;Sports and travel;4023;7;140805;2956905;2/13/2019;13:22:00;Cash;96
513-91-7120;A;Yangon;Member;Female;Home and lifestyle;8879;8;35516;745836;2/13/2019;17:09:00;Cash;41
516-71-1091;A;Yangon;Member;Female;Electronic accessories;2648;3;3972;83412;2/13/2019;10:40:00;Ewallet;47
310-49-6392;A;Yangon;Normal;Female;Fashion accessories;8191;2;8191;172011;2/13/2019;17:43:00;Cash;78
617-23-5919;B;Mandalay;Member;Male;Sports and travel;7993;6;23979;503559;2/13/2019;14:04:00;Cash;55
818-52-7573;C;Naypyitaw;Member;Male;Fashion accessories;6933;2;6933;145593;2/13/2019;19:05:00;Ewallet;97
113-58-4872;A;Yangon;Member;Female;Food and beverages;1423;5;35575;747075;2/13/2019;10:08:00;Credit card;44
612-72-2873;A;Yangon;Member;Female;Health and beauty;1555;9;69975;1469475;2/13/2019;13:12:00;Cash;5
134-36-3675;C;Naypyitaw;Member;Female;Electronic accessories;7813;10;39065;820365;2/13/2019;20:51:00;Cash;44
448-83-5800;C;Naypyitaw;Member;Male;Food and beverages;9937;2;9937;208677;2/14/2019;17:29:00;Cash;52
663-07-0961;C;Naypyitaw;Member;Female;Food and beverages;2108;3;3162;66402;2/14/2019;10:25:00;Cash;73
784-20-4138;C;Naypyitaw;Member;Male;Electronic accessories;7479;5;186975;3926475;2/14/2019;11:34:00;Cash;49
757-15-1757;C;Naypyitaw;Member;Female;Health and beauty;2967;7;103845;2180745;2/14/2019;18:58:00;Credit card;81
610-11-3678;C;Naypyitaw;Member;Male;Health and beauty;4407;4;8814;185094;2/14/2019;16:28:00;Ewallet;84
619-11-3679;C;Naypyitaw;Normal;Female;Food and beverages;2293;9;103185;2166885;2/14/2019;20:26:00;Cash;55
6109-11-3680;C;Naypyitaw;Normal;Female;Health and beauty;3942;1;1971;41391;2/14/2019;15:08:00;Cash;84
6109-11-3681;A;Yangon;Normal;Male;Health and beauty;1526;6;4578;96138;2/14/2019;18:03:00;Ewallet;98
6109-11-3682;A;Yangon;Normal;Female;Fashion accessories;6177;5;154425;3242925;2/14/2019;13:21:00;Cash;67
256-54-0879;A;Yangon;Normal;Male;Home and lifestyle;2152;6;6456;135576;2/14/2019;12:48:00;Credit card;94
865-11-1168;B;Mandalay;Normal;Male;Sports and travel;9774;4;19548;410508;2/14/2019;19:53:00;Ewallet;64
759-76-3868;A;Yangon;Member;Male;Food and beverages;9978;5;24945;523845;2/14/2019;19:09:00;Cash;54
750-61-8757;C;Naypyitaw;Member;Male;Food and beverages;9426;4;18852;395892;2/14/2019;16:30:00;Cash;86
350-66-0321;B;Mandalay;Member;Male;Health and beauty;5113;4;10226;214746;2/14/2019;10:11:00;Credit card;4
8108-81-1752;A;Yangon;Member;Male;Electronic accessories;3636;4;7272;152712;2/14/2019;13:07:00;Cash;76
644-97-8956;B;Mandalay;Normal;Male;Home and lifestyle;2202;9;9909;208089;2/14/2019;18:48:00;Cash;68
526-71-1091;A;Yangon;Normal;Male;Food and beverages;329;3;4935;103635;2/15/2019;17:27:00;Credit card;91
432-48-3607;A;Yangon;Normal;Male;Fashion accessories;7702;5;19255;404355;2/15/2019;15:59:00;Cash;55
865-16-0096;A;Yangon;Member;Male;Food and beverages;2348;2;2348;49308;2/15/2019;11:21:00;Credit card;79
567-09-6272;C;Naypyitaw;Member;Male;Sports and travel;147;5;3675;77175;2/15/2019;13:48:00;Ewallet;85
8108-04-2717;A;Yangon;Member;Female;Electronic accessories;2845;5;71125;1493625;2/15/2019;10:17:00;Credit card;91
672-27-8933;A;Yangon;Normal;Male;Fashion accessories;764;9;3438;72198;2/15/2019;15:49:00;Ewallet;75
643-09-3463;B;Mandalay;Normal;Female;Sports and travel;5795;6;17385;365085;2/15/2019;13:02:00;Cash;52
3104-17-3652;C;Naypyitaw;Normal;Female;Electronic accessories;4765;3;71475;1500975;2/15/2019;12:58:00;Credit card;95
348-07-7001;B;Mandalay;Member;Female;Food and beverages;4282;9;19269;404649;2/15/2019;15:26:00;Credit card;89
483-75-6987;B;Mandalay;Member;Male;Electronic accessories;4809;3;72135;1514835;2/15/2019;18:23:00;Credit card;78
883-95-4984;B;Mandalay;Member;Female;Health and beauty;5597;7;195895;4113795;2/15/2019;19:06:00;Ewallet;89
466-13-5917;B;Mandalay;Member;Female;Health and beauty;769;7;26915;565215;2/15/2019;20:21:00;Cash;77
140-89-8043;C;Naypyitaw;Normal;Female;Food and beverages;9703;5;242575;5094075;2/15/2019;16:24:00;Ewallet;93
1105-84-8019;A;Yangon;Normal;Male;Sports and travel;4465;3;66975;1406475;2/15/2019;15:04:00;Cash;62
421-94-7118;A;Yangon;Normal;Female;Fashion accessories;7793;9;350685;7364385;2/15/2019;16:10:00;Ewallet;76
795-96-3778;A;Yangon;Member;Male;Electronic accessories;7195;1;35975;755475;2/15/2019;12:14:00;Cash;73
581-80-1784;C;Naypyitaw;Member;Female;Home and lifestyle;8925;8;357;7497;2/15/2019;10:13:00;Cash;47
4110-45-1220;A;Yangon;Normal;Male;Electronic accessories;2602;7;9107;191247;2/15/2019;17:38:00;Cash;51
8110-79-0874;B;Mandalay;Normal;Female;Health and beauty;135;10;675;14175;2/15/2019;11:06:00;Credit card;48
884-61-8124;C;Naypyitaw;Member;Female;Fashion accessories;993;10;4965;104265;2/15/2019;14:53:00;Credit card;66
185-99-4379;A;Yangon;Normal;Male;Electronic accessories;5169;7;180915;3799215;2/15/2019;18:22:00;Cash;55
5105-67-6697;B;Mandalay;Member;Female;Fashion accessories;5473;7;191555;4022655;2/15/2019;19:02:00;Credit card;85
010-49-6392;B;Mandalay;Member;Male;Home and lifestyle;27;9;1215;25515;2/15/2019;14:16:00;Cash;48
859-04-9723;C;Naypyitaw;Normal;Female;Electronic accessories;3024;1;1512;31752;2/15/2019;15:44:00;Cash;84
6112-90-0281;B;Mandalay;Member;Female;Food and beverages;8914;4;17828;374388;2/15/2019;12:20:00;Credit card;78
5114-42-2417;C;Naypyitaw;Normal;Female;Fashion accessories;3755;10;18775;394275;2/15/2019;20:01:00;Credit card;93
443-63-6187;C;Naypyitaw;Normal;Female;Sports and travel;9544;10;4772;100212;2/15/2019;13:45:00;Cash;52
528-80-7669;B;Mandalay;Normal;Male;Electronic accessories;275;3;4125;86625;2/15/2019;15:40:00;Ewallet;65
692-36-5536;B;Mandalay;Normal;Male;Sports and travel;7497;1;37485;787185;2/15/2019;16:58:00;Cash;56
695-72-4132;A;Yangon;Member;Male;Food and beverages;8096;8;32384;680064;2/15/2019;11:12:00;Credit card;74
431-41-2823;C;Naypyitaw;Normal;Female;Food and beverages;9447;8;37788;793548;2/15/2019;15:12:00;Cash;91
472-67-9126;C;Naypyitaw;Normal;Male;Food and beverages;9979;2;9979;209559;2/15/2019;20:37:00;Ewallet;8
252-27-9238;A;Yangon;Normal;Male;Home and lifestyle;7322;6;21966;461286;2/15/2019;17:44:00;Cash;72
854-25-9262;C;Naypyitaw;Normal;Female;Food and beverages;4124;4;8248;173208;2/15/2019;16:23:00;Cash;71
102-61-9553;C;Naypyitaw;Normal;Female;Fashion accessories;8168;4;16336;343056;2/15/2019;12:12:00;Cash;91
458-88-0009;C;Naypyitaw;Normal;Female;Electronic accessories;5132;9;23094;484974;2/15/2019;19:33:00;Cash;56
113-59-9758;A;Yangon;Member;Male;Home and lifestyle;6594;4;13188;276948;2/15/2019;10:29:00;Cash;6
104-31-0042;C;Naypyitaw;Normal;Female;Sports and travel;1436;10;718;15078;2/15/2019;14:28:00;Cash;54
281-86-2184;A;Yangon;Member;Male;Electronic accessories;215;9;9675;203175;2/16/2019;12:46:00;Credit card;78
231-12-8671;B;Mandalay;Member;Female;Electronic accessories;2626;7;9191;193011;2/16/2019;19:40:00;Cash;99
770-70-9830;B;Mandalay;Normal;Female;Fashion accessories;6096;2;6096;128016;2/16/2019;19:39:00;Credit card;49
372-25-8917;C;Naypyitaw;Normal;Female;Home and lifestyle;7011;6;21033;441693;2/16/2019;17:54:00;Ewallet;52
462-29-8786;C;Naypyitaw;Normal;Male;Fashion accessories;4208;6;12624;265104;2/16/2019;12:25:00;Cash;89
617-23-5919;A;Yangon;Normal;Female;Home and lifestyle;6709;5;167725;3522225;2/16/2019;16:47:00;Credit card;91
103-01-4703;A;Yangon;Member;Female;Fashion accessories;967;5;24175;507675;2/16/2019;12:52:00;Ewallet;7
783-88-1662;B;Mandalay;Member;Female;Home and lifestyle;3538;9;15921;334341;2/16/2019;19:50:00;Credit card;96
555-86-2894;C;Naypyitaw;Normal;Male;Sports and travel;9549;7;334215;7018515;2/16/2019;18:17:00;Ewallet;87
152-69-8360;C;Naypyitaw;Member;Male;Fashion accessories;9698;4;19396;407316;2/16/2019;17:20:00;Ewallet;94
259-15-7034;B;Mandalay;Normal;Female;Electronic accessories;2365;4;473;9933;2/16/2019;13:32:00;Credit card;4
432-78-5240;A;Yangon;Member;Male;Sports and travel;8233;4;16466;345786;2/16/2019;10:37:00;Credit card;75
818-52-7573;C;Naypyitaw;Normal;Female;Electronic accessories;2661;2;2661;55881;2/16/2019;14:35:00;Cash;42
113-58-4872;B;Mandalay;Normal;Female;Food and beverages;9969;5;249225;5233725;2/16/2019;12:09:00;Cash;99
612-72-2873;C;Naypyitaw;Member;Female;Food and beverages;7489;4;14978;314538;2/16/2019;15:32:00;Ewallet;42
515-88-7307;A;Yangon;Normal;Female;Food and beverages;4094;5;10235;214935;2/16/2019;13:58:00;Ewallet;99
679-16-9784;B;Mandalay;Member;Male;Sports and travel;7582;1;3791;79611;2/17/2019;13:19:00;Cash;58
7115-56-0833;C;Naypyitaw;Normal;Male;Food and beverages;4677;6;14031;294651;2/17/2019;13:37:00;Cash;6
3104-41-0748;A;Yangon;Normal;Female;Health and beauty;3232;10;1616;33936;2/17/2019;16:49:00;Credit card;10
586-42-3999;C;Naypyitaw;Member;Female;Fashion accessories;5407;9;243315;5109615;2/17/2019;14:55:00;Ewallet;95
511-89-9860;B;Mandalay;Normal;Male;Food and beverages;1822;7;6377;133917;2/17/2019;14:04:00;Credit card;66
1113-82-9529;C;Naypyitaw;Member;Female;Fashion accessories;8048;3;12072;253512;2/17/2019;12:31:00;Cash;81
523-36-9814;B;Mandalay;Normal;Female;Fashion accessories;3795;10;18975;398475;2/17/2019;14:51:00;Cash;97
3118-47-4913;A;Yangon;Member;Male;Electronic accessories;7682;1;3841;80661;2/17/2019;18:27:00;Ewallet;72
825-17-6250;A;Yangon;Member;Female;Sports and travel;5226;10;2613;54873;2/17/2019;12:45:00;Credit card;62
766-27-2396;A;Yangon;Normal;Female;Health and beauty;7974;1;3987;83727;2/17/2019;10:36:00;Ewallet;73
366-01-3952;A;Yangon;Normal;Female;Health and beauty;775;5;19375;406875;2/17/2019;20:36:00;Ewallet;43
7100-54-1821;A;Yangon;Normal;Female;Food and beverages;5427;5;135675;2849175;2/17/2019;14:16:00;Ewallet;46
773-10-3222;B;Mandalay;Normal;Male;Home and lifestyle;1359;9;61155;1284255;2/17/2019;10:26:00;Cash;58
106-12-3257;B;Mandalay;Member;Female;Health and beauty;4106;6;12318;258678;2/17/2019;13:30:00;Credit card;83
170-05-6330;B;Mandalay;Member;Male;Electronic accessories;1924;9;8658;181818;2/17/2019;16:28:00;Cash;8
611-61-0874;C;Naypyitaw;Normal;Female;Food and beverages;3943;6;11829;248409;2/17/2019;20:18:00;Credit card;94
226-86-3015;C;Naypyitaw;Normal;Male;Home and lifestyle;4622;4;9244;194124;2/17/2019;20:04:00;Credit card;62
861-64-0259;C;Naypyitaw;Member;Male;Home and lifestyle;1398;1;699;14679;2/17/2019;13:38:00;Ewallet;98
517-03-7455;B;Mandalay;Normal;Female;Fashion accessories;3975;5;99375;2086875;2/17/2019;10:43:00;Ewallet;96
852-40-4577;C;Naypyitaw;Member;Female;Fashion accessories;9779;7;342265;7187565;2/17/2019;17:30:00;Ewallet;49
762-67-5346;A;Yangon;Member;Male;Sports and travel;6726;4;13452;282492;2/17/2019;15:28:00;Credit card;8
755-32-9708;A;Yangon;Normal;Male;Food and beverages;1379;5;34475;723975;2/17/2019;19:07:00;Credit card;78
216-08-8343;B;Mandalay;Member;Female;Fashion accessories;6871;4;13742;288582;2/17/2019;19:01:00;Cash;41
362-26-1506;A;Yangon;Normal;Female;Home and lifestyle;5653;4;11306;237426;2/17/2019;19:48:00;Ewallet;55
114-08-0162;C;Naypyitaw;Normal;Female;Fashion accessories;2382;5;5955;125055;2/17/2019;19:24:00;Ewallet;54
539-71-4390;B;Mandalay;Normal;Female;Health and beauty;3421;10;17105;359205;2/17/2019;13:00:00;Cash;51
162-23-6451;B;Mandalay;Normal;Male;Sports and travel;2187;2;2187;45927;2/18/2019;14:29:00;Ewallet;69
646-90-2548;A;Yangon;Member;Male;Health and beauty;2097;5;52425;1100925;2/18/2019;13:21:00;Cash;78
492-15-9636;A;Yangon;Normal;Male;Sports and travel;2584;3;3876;81396;2/18/2019;18:55:00;Ewallet;66
228-03-6164;A;Yangon;Normal;Male;Home and lifestyle;5093;8;20372;427812;2/18/2019;19:36:00;Ewallet;92
710-57-9686;B;Mandalay;Normal;Male;Health and beauty;9611;1;48055;1009155;2/18/2019;16:28:00;Ewallet;78
126-09-3669;C;Naypyitaw;Normal;Female;Home and lifestyle;4538;4;9076;190596;2/18/2019;13:48:00;Credit card;87
838-07-1692;C;Naypyitaw;Member;Female;Health and beauty;8151;1;40755;855855;2/18/2019;10:57:00;Ewallet;92
785-71-3520;B;Mandalay;Normal;Female;Health and beauty;5722;2;5722;120162;2/18/2019;17:13:00;Ewallet;83
246-76-6436;A;Yangon;Member;Female;Electronic accessories;2522;7;8827;185367;2/18/2019;10:23:00;Cash;82
710-22-2500;C;Naypyitaw;Member;Female;Food and beverages;386;3;579;12159;2/18/2019;13:57:00;Ewallet;75
2111-88-8734;C;Naypyitaw;Normal;Female;Electronic accessories;8405;3;126075;2647575;2/18/2019;13:29:00;Cash;98
391-81-8610;C;Naypyitaw;Member;Female;Fashion accessories;9721;10;48605;1020705;2/18/2019;13:00:00;Credit card;87
429-64-4354;B;Mandalay;Member;Male;Fashion accessories;2542;8;10168;213528;2/18/2019;19:42:00;Credit card;67
1108-84-7132;C;Naypyitaw;Normal;Male;Fashion accessories;1628;1;814;17094;2/18/2019;15:36:00;Cash;5
289-10-8440;B;Mandalay;Member;Male;Fashion accessories;4061;9;182745;3837645;2/18/2019;13:40:00;Cash;7
640-98-6268;A;Yangon;Member;Male;Health and beauty;5317;7;186095;3907995;2/19/2019;18:01:00;Cash;89
761-73-3559;B;Mandalay;Member;Female;Food and beverages;2087;3;31305;657405;2/19/2019;13:53:00;Credit card;8
3115-77-6186;B;Mandalay;Normal;Male;Sports and travel;6727;5;168175;3531675;2/19/2019;17:27:00;Cash;69
236-75-7818;A;Yangon;Member;Female;Home and lifestyle;9065;10;45325;951825;2/19/2019;10:53:00;Ewallet;73
534-57-9721;B;Mandalay;Normal;Male;Fashion accessories;6908;2;6908;145068;2/19/2019;19:48:00;Credit card;69
479-50-7686;C;Naypyitaw;Normal;Male;Food and beverages;4327;2;4327;90867;2/19/2019;16:53:00;Ewallet;57
686-87-0016;A;Yangon;Normal;Female;Electronic accessories;2346;6;7038;147798;2/19/2019;19:14:00;Ewallet;64
827-55-7229;B;Mandalay;Normal;Male;Fashion accessories;9554;7;33439;702219;2/19/2019;14:36:00;Credit card;96
7101-69-0068;B;Mandalay;Normal;Female;Fashion accessories;4744;1;2372;49812;2/19/2019;18:19:00;Credit card;68
217-73-1380;C;Naypyitaw;Normal;Male;Sports and travel;9924;9;44658;937818;2/19/2019;19:09:00;Ewallet;9
758-67-8428;C;Naypyitaw;Member;Male;Sports and travel;8293;4;16586;348306;2/19/2019;16:51:00;Ewallet;96
226-31-3081;A;Yangon;Normal;Male;Home and lifestyle;3399;6;10197;214137;2/19/2019;15:37:00;Credit card;77
638-41-3108;C;Naypyitaw;Member;Male;Food and beverages;1704;4;3408;71568;2/19/2019;20:15:00;Ewallet;7
129-19-1176;C;Naypyitaw;Normal;Female;Electronic accessories;4086;8;16344;343224;2/19/2019;14:38:00;Credit card;65
378-73-7910;C;Naypyitaw;Member;Male;Food and beverages;1744;5;436;9156;2/19/2019;19:25:00;Cash;81
698-14-3026;B;Mandalay;Member;Female;Sports and travel;8843;8;35372;742812;2/19/2019;19:35:00;Credit card;43
357-53-5943;A;Yangon;Member;Female;Home and lifestyle;8921;9;401445;8430345;2/19/2019;15:42:00;Credit card;65
3111-22-5665;C;Naypyitaw;Normal;Male;Fashion accessories;1278;1;639;13419;2/19/2019;14:11:00;Ewallet;95
663-32-9167;A;Yangon;Normal;Female;Sports and travel;191;7;6685;140385;2/20/2019;10:43:00;Cash;97
694-92-5582;B;Mandalay;Member;Female;Health and beauty;1915;1;9575;201075;2/20/2019;17:58:00;Credit card;95
355-62-0822;C;Naypyitaw;Member;Male;Food and beverages;2766;10;1383;29043;2/20/2019;11:26:00;Credit card;89
525-56-3974;C;Naypyitaw;Normal;Male;Fashion accessories;4574;3;6861;144081;2/20/2019;17:38:00;Credit card;65
366-64-0515;B;Mandalay;Member;Female;Health and beauty;2707;1;13535;284235;2/20/2019;20:07:00;Credit card;53
